propertiesid,property_type,property_status,availability,country,division,city,current_zones,zone,price,interior_area,gros_area,bedrooms,bathrooms,other_rooms,year_of_construction,year_of_renovation
3058,Apartment,Used,Sold,Albania,Tirana,Tirana,"Tirana e Re","Tirana e Re",44000,77,0,3,1,2,0,0
3057,Apartment,Used,Sold,Albania,Tirana,Tirana,"Rruga e Kavajes","Rruga e Kavajes",74900,99,0,3,2,2,0,0
3056,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Shkolla e Kuqe","Shkolla e Kuqe",93220,0,118,1,2,0,0,0
3054,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Don Bosko","Don Bosko",99000,97,106,2,2,0,0,0
3051,Apartment,Used,Available,Albania,Tirana,Tirana,"Zogu I Zi","Zogu I Zi",105000,98,108,3,2,2,0,0
3050,Apartment,Used,Sold,Albania,Tirana,Tirana,"Don Bosko","Don Bosko",55000,70,70,2,1,1,0,0
3046,Apartment,New,Withdrawn,Albania,Tirana,Tirana,Qender,Qender,202950,113,123,2,2,0,0,0
3045,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Komuna e Parisit","Komuna e Parisit",112000,125,146,2,1,0,0,0
3044,Apartment,New,Available,Albania,Tirana,Tirana,"Don Bosko","Don Bosko",84750,113,113,2,0,0,0,0
3042,Apartment,New,Withdrawn,Albania,Tirana,Tirana,Qender,Qender,420000,270,250,5,4,0,0,0
3040,Apartment,New,Available,Albania,Tirana,Tirana,"Rruga e Kavajes","Rruga e Kavajes",75660,87,97,2,1,0,0,0
3039,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"21 dhjetori","21 dhjetori",118000,97,87,1,1,0,0,0
3038,Apartment,Used,Available,Albania,Tirana,Tirana,Selvia,Selvia,126000,105,112,3,2,2,0,0
3036,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"21 dhjetori","21 dhjetori",75900,91,91,2,2,0,0,0
3030,Apartment,Used,Sold,Albania,Tirana,Tirana,"Pallati me Shigjeta","Pallati me Shigjeta",43000,77,79,2,1,2,0,0
3024,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Kopshti Botanik/Zoologjik","Kopshti Botanik/Zoologjik",115000,95,108,2,1,2,0,0
3021,Apartment,Used,Sold,Albania,Tirana,Tirana,"Don Bosko","Don Bosko",60000,85,0,3,1,2,0,0
3019,Apartment,New,Available,Albania,Tirana,Tirana,"Liqeni I Tiranes","Liqeni I Tiranes",95000,130,0,2,2,0,0,0
3018,Apartment,New,Reserved,Albania,Tirana,Tirana,"Rruga e Kavajes","Rruga e Kavajes",83200,94,115,2,2,0,0,0
3017,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Rruga 5 Maji","Rruga 5 Maji",63900,95,115,2,2,0,0,0
3013,Apartment,New,Sold,Albania,Tirana,Tirana,"Liqeni i Thate","Liqeni i Thate",71100,90,88,2,1,0,0,0
3012,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Zogu I Zi","Zogu I Zi",92000,102,110,3,1,0,0,0
3010,Apartment,Used,Available,Albania,Tirana,Tirana,,,78000,80,80,2,1,0,0,0
3009,Apartment,Used,Sold,Albania,Tirana,Tirana,"Komuna e Parisit","Komuna e Parisit",67000,70,78,2,1,1,0,0
3004,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Don Bosko","Don Bosko",83000,84,94,2,1,0,0,0
3002,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"21 dhjetori","21 dhjetori",56000,63,0,1,1,0,0,0
3001,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Komuna e Parisit","Komuna e Parisit",80000,127,127,2,1,0,0,0
3000,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Blv. Zogu i Pare","Blv. Zogu i Pare",133000,104,115,3,1,2,0,0
2997,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Rruga e Kavajes","Rruga e Kavajes",107000,97,102,2,1,0,0,0
2993,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"21 dhjetori","21 dhjetori",60000,59,65,1,1,0,0,0
2992,Apartment,New,Sold,Albania,Tirana,Tirana,"Don Bosko","Don Bosko",80000,103,111,2,2,0,0,0
2984,Apartment,New,Withdrawn,Albania,Tirana,Tirana,Qender,Qender,119680,136,136,3,2,0,0,0
2982,Apartment,New,Sold,Albania,Tirana,Tirana,"21 dhjetori","21 dhjetori",85000,95,100,3,1,2,0,0
2980,Apartment,Used,Sold,Albania,Tirana,Tirana,Brryli,Brryli,54900,62,68,2,1,0,0,0
2977,Apartment,New,Available,Albania,Tirana,Tirana,"Don Bosko","Don Bosko",85000,116,116,3,2,0,0,0
2976,Apartment,New,Withdrawn,Albania,Tirana,Tirana,Nobis,Nobis,160000,108,108,2,2,0,0,0
2975,Apartment,Used,Sold,Albania,Tirana,Tirana,"21 dhjetori","21 dhjetori",55000,62,68,1,1,0,0,0
2971,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Unaza e re |##| Teodor Keko |##| Astiri","Unaza e re",55000,113,121,3,1,0,0,0
2970,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Rruga e Kavajes","Rruga e Kavajes",195000,247,250,5,3,0,0,0
2967,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Fusha e Aviacionit","Fusha e Aviacionit",45000,42,52,1,1,0,0,0
2966,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Liqeni i Thate","Liqeni i Thate",113000,103,113,3,2,0,0,0
2964,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"9 kateshet","9 kateshet",135000,106,120,2,0,0,0,0
2959,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Komuna e Parisit |##| Kodra e  Diellit |##| Selite","Komuna e Parisit",74700,99,105,2,1,0,0,0
2957,Apartment,Used,Available,Albania,Tirana,Tirana,"Rruga e Durresit","Rruga e Durresit",120000,98,107,2,1,2,0,0
2956,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Rruga e Kavajes","Rruga e Kavajes",103000,89,113,1,1,0,0,0
2954,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Don Bosko |##| Zogu I Zi","Don Bosko",105000,101,114,3,1,2,0,0
2953,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Teodor Keko |##| Unaza e re","Teodor Keko",75000,117,125,3,2,0,0,0
2951,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Fusha e Aviacionit","Fusha e Aviacionit",50000,58,58,1,1,2,0,0
2949,Apartment,New,Available,Albania,Tirana,Tirana,Oxhaku,Oxhaku,52500,70,60,1,0,0,0,0
2947,Apartment,New,Available,Albania,Tirana,Tirana,Blloku,Blloku,342000,171,171,4,2,0,0,0
2946,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,,,105000,91,100,2,2,0,0,0
2945,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Rruga e Kavajes |##| 21 dhjetori","Rruga e Kavajes",75000,86,92,2,1,0,0,0
2943,Apartment,Used,Available,Albania,Tirana,Tirana,"Kopshti Botanik/Zoologjik","Kopshti Botanik/Zoologjik",94400,118,118,0,2,3,0,0
2941,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Don Bosko","Don Bosko",61000,68,0,1,1,0,0,0
2940,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Don Bosko","Don Bosko",59000,68,0,1,1,0,0,0
2937,Apartment,New,Available,Albania,Tirana,Tirana,"Ali Demi","Ali Demi",85400,90,103,2,1,0,0,0
2936,Apartment,New,Available,Albania,Tirana,Tirana,"Don Bosko","Don Bosko",95000,110,110,2,2,0,0,0
2935,Apartment,New,Sold,Albania,Tirana,Tirana,"Don Bosko","Don Bosko",77000,106,163,2,2,0,0,0
2933,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Kopshti Botanik/Zoologjik |##| Liqeni I Tiranes","Kopshti Botanik/Zoologjik",157000,140,147,2,2,0,0,0
2931,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,Kombinat,Kombinat,59000,107,112,2,1,0,0,0
2928,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Komuna e Parisit","Komuna e Parisit",65000,64,73,2,1,1,0,0
2925,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Liqeni I Tiranes","Liqeni I Tiranes",85000,82,0,2,1,0,0,0
2923,Apartment,"Under construction",Sold,Albania,Tirana,Tirana,"Komuna e Parisit","Komuna e Parisit",75000,90,99,0,1,2,0,0
2922,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Fusha e Aviacionit","Fusha e Aviacionit",60000,73,83,2,1,3,0,0
2921,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Rruga e Dibres","Rruga e Dibres",69000,75,85,1,1,0,0,0
2918,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Komuna e Parisit","Komuna e Parisit",49500,64,73,1,1,2,0,0
2917,Apartment,Used,Sold,Albania,Tirana,Tirana,"Misto Mame","Misto Mame",35000,61,0,1,1,0,0,0
2916,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Ali Demi","Ali Demi",57500,60,68,1,1,0,0,0
2913,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Fusha e Aviacionit","Fusha e Aviacionit",61000,73,83,2,1,3,0,0
2912,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Fusha e Aviacionit","Fusha e Aviacionit",48560,58,65,1,1,2,0,0
2911,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Ali Demi","Ali Demi",83000,0,0,0,0,0,0,0
2909,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"21 dhjetori","21 dhjetori",47000,63,90,1,2,2,0,0
2908,Apartment,Used,Sold,Albania,Tirana,Tirana,Selvia,Selvia,54000,52,60,1,1,0,0,0
2907,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Liqeni I Tiranes","Liqeni I Tiranes",100000,107,117,3,2,4,0,0
2906,Apartment,Used,Available,Albania,Tirana,Tirana,"Don Bosko","Don Bosko",240000,160,160,0,0,0,0,0
2892,Apartment,New,Available,Albania,Tirana,Tirana,"Liqeni I Tiranes","Liqeni I Tiranes",123000,115,0,0,1,2,0,0
2889,Apartment,New,Sold,Albania,Tirana,Tirana,"Zogu I Zi","Zogu I Zi",157000,127,143,2,2,1,0,0
2888,Apartment,New,Available,Albania,Tirana,Tirana,"Zogu I Zi","Zogu I Zi",109200,104,0,3,1,2,0,0
2887,Apartment,New,Available,Albania,Tirana,Tirana,"Zogu I Zi","Zogu I Zi",82100,77,82,1,1,1,0,0
2885,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Kopshti Botanik/Zoologjik","Kopshti Botanik/Zoologjik",70000,91,100,2,1,0,0,0
2883,Apartment,New,Sold,Albania,Tirana,Tirana,Dogana,Dogana,50000,83,92,2,1,0,0,0
2882,Apartment,New,Available,Albania,Tirana,Tirana,"Rruga e Kavajes","Rruga e Kavajes",135000,124,0,4,2,3,0,0
2881,Apartment,Used,Available,Albania,Tirana,Tirana,"Rruga e Durresit","Rruga e Durresit",75000,85,0,3,1,2,0,0
2880,Apartment,New,Sold,Albania,Tirana,Tirana,"Fusha e Aviacionit","Fusha e Aviacionit",52500,58,64,1,1,0,0,0
2877,Apartment,Used,Available,Albania,Tirana,Tirana,"Rruga e Kavajes","Rruga e Kavajes",98000,96,104,2,1,0,0,0
2871,Apartment,Used,Available,Albania,Tirana,Tirana,Selvia,Selvia,118800,108,98,3,2,2,0,0
2869,Apartment,Used,Available,Albania,Tirana,Tirana,Yzberisht,Yzberisht,63300,106,93,3,1,2,0,0
2866,Apartment,New,Sold,Albania,Tirana,Tirana,"21 dhjetori","21 dhjetori",88000,100,110,4,1,2,0,0
2863,Apartment,New,Sold,Albania,Tirana,Tirana,"Rruga e Kavajes","Rruga e Kavajes",70000,0,0,0,0,0,0,0
2862,Apartment,New,Sold,Albania,Tirana,Tirana,"Rruga e Kavajes","Rruga e Kavajes",89000,0,105,0,2,2,0,0
2861,Apartment,New,Sold,Albania,Tirana,Tirana,"Rruga e Kavajes","Rruga e Kavajes",81000,0,110,0,2,2,0,0
2860,Apartment,Used,Available,Albania,Tirana,Tirana,"Liqeni I Tiranes","Liqeni I Tiranes",330000,222,290,5,2,3,0,0
2851,Apartment,Used,Sold,Albania,Tirana,Tirana,"Don Bosko","Don Bosko",99500,110,124,4,2,3,0,0
2849,Apartment,Used,Available,Albania,Tirana,Tirana,Profarma,Profarma,57000,80,80,3,1,2,0,0
2846,Apartment,Used,Sold,Albania,Tirana,Tirana,"Don Bosko","Don Bosko",56000,80,90,3,1,2,0,0
2844,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"9 kateshet","9 kateshet",200000,145,145,4,2,3,0,0
2842,Apartment,New,Available,Albania,Tirana,Tirana,"Blv.Bajram Curri","Blv.Bajram Curri",79000,71,78,2,1,1,0,0
2840,Apartment,New,Rented,Albania,Tirana,Tirana,"Tirana e Re","Tirana e Re",140000,107,100,3,2,2,0,0
2834,Apartment,Used,Sold,Albania,Tirana,Tirana,"Don Bosko","Don Bosko",55000,83,85,2,1,2,0,0
2830,Apartment,Used,Sold,Albania,Tirana,Tirana,"Rruga e Kavajes","Rruga e Kavajes",76000,95,103,2,2,2,0,0
2826,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Tirana e Re","Tirana e Re",65000,90,85,1,1,0,0,0
2824,Apartment,New,Available,Albania,Tirana,Tirana,Yzberisht,Yzberisht,64900,110,124,2,1,1,0,0
2822,Apartment,Used,Available,Albania,Tirana,Tirana,"Rr.Mihal Grameno","Rr.Mihal Grameno",130000,110,124,2,1,1,0,0
2820,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Ali Demi","Ali Demi",32000,57,55,2,1,1,0,0
2813,Apartment,New,Sold,Albania,Tirana,Tirana,"Rruga e Kavajes","Rruga e Kavajes",71000,90,102,2,2,0,0,0
2812,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,,,73000,65,70,1,1,0,0,0
2811,Apartment,New,Sold,Albania,Tirana,Tirana,"Rruga e Kavajes","Rruga e Kavajes",64500,80,90,0,0,0,0,0
2810,Apartment,New,Sold,Albania,Tirana,Tirana,"21 dhjetori","21 dhjetori",56700,62,70,1,1,1,0,0
2809,Apartment,Used,Sold,Albania,Tirana,Tirana,Brryli,Brryli,67000,110,104,3,1,2,0,0
2803,Apartment,New,Available,Albania,Tirana,Tirana,"Zogu I Zi","Zogu I Zi",108300,114,114,2,2,1,0,0
2802,Apartment,New,Sold,Albania,Tirana,Tirana,"Rruga e Kavajes","Rruga e Kavajes",56700,0,69,2,1,1,0,0
2801,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Don Bosko","Don Bosko",67000,77,84,2,1,0,0,0
2791,Apartment,Used,Sold,Albania,Tirana,Tirana,,,94600,105,115,3,2,2,0,0
2790,Apartment,Used,Available,Albania,Tirana,Tirana,,,90000,88,0,2,2,0,0,0
2789,Apartment,New,Sold,Albania,Tirana,Tirana,,,57000,70,78,0,0,0,0,0
2788,Apartment,New,Available,Albania,Tirana,Tirana,,,86000,93,105,3,2,2,0,0
2781,Apartment,New,Withdrawn,Albania,Tirana,Tirana,,,119000,97,115,2,1,0,0,0
2779,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,,,59900,71,0,3,2,2,0,0
2772,Apartment,"Not Applicable",Withdrawn,Albania,Tirana,Tirana,,,29000,95,105,2,1,0,0,0
2770,Apartment,Used,Sold,Albania,Tirana,Tirana,,,76000,71,77,0,0,0,0,0
2769,Apartment,Used,Sold,Albania,Tirana,Tirana,"Don Bosko","Don Bosko",85000,130,125,3,1,2,0,0
2764,Apartment,"Not Applicable",Sold,Albania,Tirana,Tirana,,,115700,127,135,2,1,0,0,0
2763,Apartment,"Not Applicable",Withdrawn,Albania,Tirana,Tirana,,,115700,127,135,2,1,0,0,0
2762,Apartment,New,Withdrawn,Albania,Tirana,Tirana,,,82500,113,129,0,0,0,0,0
2760,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Ali Demi","Ali Demi",72000,96,0,3,1,2,0,0
2759,Apartment,New,Sold,Albania,Tirana,Tirana,Dajti,Dajti,53000,100,0,3,1,2,0,0
2758,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,,,89000,110,121,2,2,1,0,0
2757,Apartment,New,Sold,Albania,Tirana,Tirana,,,20000,46,50,2,1,1,0,0
2755,Apartment,New,Sold,Albania,Tirana,Tirana,,,63000,70,82,2,1,1,0,0
2752,Apartment,Used,Sold,Albania,Tirana,Tirana,,,80000,123,131,5,2,4,0,0
2744,Apartment,New,Withdrawn,Albania,Tirana,Tirana,,,135000,115,0,2,2,1,0,0
2742,Apartment,New,Withdrawn,Albania,Tirana,Tirana,,,195000,150,125,3,2,1,0,0
2741,Apartment,New,Available,Albania,Tirana,Tirana,,,275000,161,161,3,2,0,0,0
2739,Apartment,New,Withdrawn,Albania,Tirana,Tirana,,,45000,119,119,2,2,1,0,0
2738,Apartment,New,Withdrawn,Albania,Tirana,Tirana,,,46000,99,99,2,2,2,0,0
2737,Apartment,New,Sold,Albania,Tirana,Tirana,,,110000,96,100,1,1,1,0,0
2721,Apartment,Used,Reserved,Albania,Tirana,Tirana,,,47000,62,67,2,1,1,0,0
2717,Apartment,Used,Sold,Albania,Tirana,Tirana,,,88810,107,107,0,0,0,0,0
2715,Apartment,Used,Sold,Albania,Tirana,Tirana,,,61200,66,72,2,1,1,0,0
2713,Apartment,Used,Sold,Albania,Tirana,Tirana,"Rruga e Kavajes","Rruga e Kavajes",139000,130,130,4,2,3,0,0
2711,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,,,67500,73,73,2,1,2,0,0
2705,Apartment,Used,Sold,Albania,Tirana,Tirana,"Don Bosko","Don Bosko",63500,64,70,1,1,1,0,0
2704,Apartment,Used,Sold,Albania,Tirana,Tirana,Laprake,Laprake,75000,112,120,4,2,3,0,0
2698,Apartment,"Not Applicable",Withdrawn,Albania,Tirana,Tirana,,,117000,125,135,3,2,0,0,0
2696,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Rruga e Durresit","Rruga e Durresit",95000,90,100,3,1,2,0,0
2692,Apartment,Used,Sold,Albania,Tirana,Tirana,"Fusha e Aviacionit","Fusha e Aviacionit",44900,58,60,1,1,1,0,0
2690,Apartment,"Not Applicable",Withdrawn,Albania,Tirana,Tirana,,,380000,213,220,4,3,0,0,0
2688,Apartment,New,Sold,Albania,Tirana,Tirana,,,123420,141,125,4,2,3,0,0
2687,Apartment,Used,Sold,Albania,Tirana,Tirana,"Komuna e Parisit","Komuna e Parisit",84000,109,120,3,2,2,0,0
2685,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,,,115000,88,98,3,2,2,0,0
2684,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,,,103000,102,110,2,2,1,0,0
2680,Apartment,New,Withdrawn,Albania,Tirana,Tirana,,,33000,38,38,1,1,0,0,0
2678,Apartment,New,Withdrawn,Albania,Tirana,Tirana,,,55000,110,120,2,2,1,0,0
2677,Apartment,New,Available,Albania,Tirana,Tirana,,,54500,73,73,1,1,1,0,0
2667,Apartment,Used,Available,Albania,Tirana,Tirana,Kashar,Kashar,50000,55,63,2,1,1,0,0
2665,Apartment,Used,Sold,Albania,Tirana,Tirana,"Don Bosko","Don Bosko",65000,79,85,3,1,2,0,0
2660,Apartment,New,Sold,Albania,Tirana,Tirana,"Unaza e re","Unaza e re",55000,96,110,3,2,2,0,0
2659,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Liqeni I Tiranes |##| Liqeni i Thate","Liqeni I Tiranes",94000,99,99,3,1,2,0,0
2656,Apartment,New,Sold,Albania,Tirana,Tirana,"Don Bosko","Don Bosko",98000,108,118,2,2,1,0,0
2654,Apartment,Used,Available,Albania,Tirana,Tirana,"Ali Demi","Ali Demi",65000,120,0,4,0,3,0,0
2652,Apartment,Used,Sold,Albania,Tirana,Tirana,"Don Bosko","Don Bosko",55000,72,80,3,1,2,0,0
2651,Apartment,Used,Sold,Albania,Tirana,Tirana,"Blv. Zogu i Pare","Blv. Zogu i Pare",74000,74,80,3,2,2,0,0
2650,Apartment,Used,Sold,Albania,Tirana,Tirana,"Don Bosko","Don Bosko",84000,103,111,3,2,2,0,0
2649,Apartment,Used,Sold,Albania,Tirana,Tirana,"Tirana e Re","Tirana e Re",198000,138,0,4,2,3,0,0
2648,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Tirana e Re","Tirana e Re",95000,105,115,3,2,2,0,0
2645,Apartment,New,Sold,Albania,Tirana,Tirana,Kashar,Kashar,22000,48,0,1,1,0,0,0
