propertiesid,property_type,property_status,availability,country,division,city,current_zones,zone,price,interior_area,gros_area,bedrooms,bathrooms,other_rooms,year_of_construction,year_of_renovation
12546,Apartment,New,Available,Albania,Tirana,Tirana,"Prane Stacionit te Trenit","Prane Stacionit te Trenit",75000,70,70,2,1,0,0,0
12544,Apartment,New,Sold,Albania,Tirana,Tirana,"Prane Stacionit te Trenit","Prane Stacionit te Trenit",55000,45,45,1,1,0,0,0
12542,Apartment,Used,Available,Albania,Tirana,Tirana,"Rruga e Barrikadave","Rruga e Barrikadave",141220,97,85,2,1,0,0,0
12538,Apartment,Used,Available,Albania,Tirana,Tirana,"Prane Shkolles "Partizani"","Prane Shkolles "Partizani"",60000,56,56,1,1,0,0,0
12534,Apartment,Used,Sold,Albania,Tirana,Tirana,"Rruga e Durresit","Rruga e Durresit",67000,65,65,1,1,0,0,0
12532,Apartment,Used,Available,Albania,Tirana,Tirana,,,92000,105,105,2,1,0,0,0
12518,Apartment,Used,Sold,Albania,Tirana,Tirana,Brryli,Brryli,58000,72,72,2,1,0,0,0
12504,Apartment,Used,Available,Albania,Tirana,Tirana,"Prane Stacionit te Trenit","Prane Stacionit te Trenit",84400,59,68,1,1,0,0,0
12478,Apartment,Used,Sold,Albania,Tirana,Tirana,"Prane 21- Dhjetorit","Prane 21- Dhjetorit",72000,54,60,1,1,0,0,0
12468,Apartment,New,Available,Albania,Tirana,Tirana,"Blv. "Deshmoret e Kombit"","Blv. "Deshmoret e Kombit"",250000,185,215,4,2,5,0,0
12462,Apartment,Used,Available,Albania,Tirana,Tirana,"Rruga "Perlat Rexhepi"","Rruga "Perlat Rexhepi"",155000,122,122,3,2,4,0,0
12460,Apartment,New,Sold,Albania,Tirana,Tirana,"Pranë Selvisë","Pranë Selvisë",125000,100,100,2,2,3,0,0
12454,Apartment,Used,Available,Albania,Tirana,Tirana,"Blv. "Gjergj Fishta"","Blv. "Gjergj Fishta"",120000,88,108,2,1,0,0,0
12452,Apartment,Used,Available,Albania,Tirana,Tirana,"Yzberisht ","Yzberisht ",75000,106,106,2,2,0,0,0
12450,Apartment,Used,Available,Albania,Tirana,Tirana,"Rruga Bardhyl","Rruga Bardhyl",66000,61,61,2,1,0,0,0
12434,Apartment,Used,Available,Albania,Tirana,Tirana,"Prane Selvise","Prane Selvise",90000,115,115,2,2,0,0,0
12420,Apartment,New,Available,Albania,Tirana,Tirana,Fresku,Fresku,75000,100,100,2,1,0,0,0
12416,Apartment,Used,Available,Albania,Tirana,Tirana,"Rr. "Ali Demi"","Rr. "Ali Demi"",78000,60,60,1,1,0,0,0
12408,Apartment,Used,Available,Albania,Tirana,Tirana,"Rruga e Kavajes","Rruga e Kavajes",230000,211,211,3,2,0,0,0
12400,Apartment,Used,Available,Albania,Tirana,Tirana,Bllok,Bllok,124500,63,63,2,1,0,0,0
12394,Apartment,New,Available,Albania,Tirana,Tirana,"Rruga e Dibres","Rruga e Dibres",80000,67,78,2,1,0,0,0
12384,Apartment,New,Available,Albania,Tirana,Tirana,"Rruga e Kavajes","Rruga e Kavajes",175000,90,190,2,1,3,0,0
12382,Apartment,Used,Available,Albania,Tirana,Tirana,"Pranë Zogut të Zi","Pranë Zogut të Zi",120000,130,130,2,2,3,0,0
12376,Apartment,Used,Available,Albania,Tirana,Tirana,"Don Bosko","Don Bosko",60000,74,74,1,1,0,0,0
12362,Apartment,Used,Available,Albania,Tirana,Tirana,"Blv. "Gjergj Fishta"","Blv. "Gjergj Fishta"",571200,240,240,3,2,0,0,0
12356,Apartment,New,Available,Albania,Tirana,Tirana,"Unaza e Re, Astiri","Unaza e Re, Astiri",91750,109,122,2,1,0,0,0
12354,Apartment,Used,Available,Albania,Tirana,Tirana,"Rr. "Sami Frasheri"","Rr. "Sami Frasheri"",135600,97,113,2,2,0,0,0
12346,Apartment,New,Available,Albania,Tirana,Tirana,"Rruga e Dibres","Rruga e Dibres",57700,64,64,1,1,0,0,0
12330,Apartment,Used,Available,Albania,Tirana,Tirana,"Unaza e Re, Astiri","Unaza e Re, Astiri",176000,180,180,4,3,0,0,0
12318,Apartment,Used,Available,Albania,Tirana,Tirana,"Prane Stacionit te Trenit","Prane Stacionit te Trenit",96200,74,74,2,1,0,0,0
12316,Apartment,Used,Available,Albania,Tirana,Tirana,"Prane Stacionit te Trenit","Prane Stacionit te Trenit",132500,100,102,2,1,0,0,0
12308,Apartment,New,Available,Albania,Tirana,Tirana,"Fusha e Aviacionit","Fusha e Aviacionit",64000,63,72,1,1,0,0,0
12300,Apartment,New,Sold,Albania,Tirana,Tirana,"Rruga e Kavajes","Rruga e Kavajes",82000,117,117,2,1,0,0,0
12294,Apartment,Used,Available,Albania,Tirana,Tirana,"tregu elektrik","tregu elektrik",36000,19,19,1,1,0,0,0
12278,Apartment,Used,Available,Albania,Tirana,Tirana,"Unaza e Re, Astiri","Unaza e Re, Astiri",68000,83,91,2,2,3,0,0
12262,Apartment,Used,Available,Albania,Tirana,Tirana,"Rr. "Sami Frasheri"","Rr. "Sami Frasheri"",152100,107,117,2,2,0,0,0
12254,Apartment,New,Available,Albania,Tirana,Tirana,"Fusha e Aviacionit","Fusha e Aviacionit",84450,87,99,2,1,0,0,0
12238,Apartment,Used,Sold,Albania,Tirana,Tirana,"tregu elektrik","tregu elektrik",70000,77,85,2,1,0,0,0
12232,Apartment,Used,Sold,Albania,Tirana,Tirana,"Rruga e Elbasanit","Rruga e Elbasanit",108000,102,102,2,2,0,0,0
12222,Apartment,Used,Available,Albania,Tirana,Tirana,"Pranë Nisharakut","Pranë Nisharakut",125000,108,0,2,1,0,0,0
12220,Apartment,Used,Available,Albania,Tirana,Tirana,Bllok,Bllok,260000,130,130,3,2,0,0,0
12218,Apartment,Used,Available,Albania,Tirana,Tirana,"Rr. "Ali Demi"","Rr. "Ali Demi"",38000,47,47,1,1,0,0,0
12208,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Don Bosko","Don Bosko",87860,86,96,2,2,0,0,0
12206,Apartment,Used,Sold,Albania,Tirana,Tirana,"prane Casa Italia","prane Casa Italia",45000,84,91,2,1,0,0,0
12196,Apartment,New,Sold,Albania,Tirana,Tirana,,,107000,101,101,2,1,0,0,0
12190,Apartment,Used,Sold,Albania,Tirana,Tirana,Kombinat,Kombinat,33000,48,48,1,1,0,0,0
12188,Apartment,New,Available,Albania,Tirana,Tirana,"Rruga e Barrikadave","Rruga e Barrikadave",148000,92,102,2,2,3,0,0
12186,Apartment,New,Available,Albania,Tirana,Tirana,"Fusha e Aviacionit","Fusha e Aviacionit",87000,88,100,2,1,0,0,0
12158,Apartment,New,Available,Albania,Tirana,Tirana,"Fusha e Aviacionit","Fusha e Aviacionit",80900,98,112,2,1,0,0,0
12156,Apartment,New,Available,Albania,Tirana,Tirana,"Fusha e Aviacionit","Fusha e Aviacionit",82500,100,115,2,1,0,0,0
12154,Apartment,New,Available,Albania,Tirana,Tirana,"Fusha e Aviacionit","Fusha e Aviacionit",80500,98,112,2,1,0,0,0
12152,Apartment,New,Available,Albania,Tirana,Tirana,"Fusha e Aviacionit","Fusha e Aviacionit",82500,101,115,2,1,0,0,0
12150,Apartment,New,Available,Albania,Tirana,Tirana,"Fusha e Aviacionit","Fusha e Aviacionit",85600,98,119,2,1,0,0,0
12148,Apartment,New,Available,Albania,Tirana,Tirana,"Fusha e Aviacionit","Fusha e Aviacionit",89900,110,125,2,1,0,0,0
12146,Apartment,Used,Available,Albania,Tirana,Tirana,"Fusha e Aviacionit","Fusha e Aviacionit",88000,109,122,2,1,0,0,0
12140,Apartment,Used,Sold,Albania,Tirana,Tirana,"Komuna e Parisit","Komuna e Parisit",117600,96,0,2,1,0,0,0
12138,Apartment,Used,Available,Albania,Tirana,Tirana,"Rr. "Qemal Stafa"","Rr. "Qemal Stafa"",141000,101,0,2,2,0,0,0
12134,Apartment,Used,Available,Albania,Tirana,Tirana,"Rr. "Pjeter Budi"","Rr. "Pjeter Budi"",80000,75,91,2,1,0,0,0
12118,Apartment,New,Sold,Albania,Tirana,Tirana,"Pranë Shkollës së Baletit","Pranë Shkollës së Baletit",101000,88,88,2,2,0,0,0
12116,Apartment,New,Sold,Albania,Tirana,Tirana,"Pranë Selvisë","Pranë Selvisë",130000,106,106,2,2,0,0,0
12114,Apartment,Used,Available,Albania,Tirana,Tirana,Laprake,Laprake,40000,52,52,1,1,0,0,0
12092,Apartment,Used,Available,Albania,Tirana,Tirana,"Rruga e Barrikadave","Rruga e Barrikadave",250000,137,0,3,2,0,0,0
12082,Apartment,Used,Sold,Albania,Tirana,Tirana,"Yzberisht ","Yzberisht ",50000,70,70,1,1,0,0,0
12074,Apartment,Used,Available,Albania,Tirana,Tirana,"Rruga e Elbasanit","Rruga e Elbasanit",228800,143,143,2,2,0,0,0
12070,Apartment,New,Available,Albania,Tirana,Tirana,"Prane 21- Dhjetorit","Prane 21- Dhjetorit",135000,125,0,2,2,0,0,0
12056,Apartment,Used,Available,Albania,Tirana,Tirana,"Tregu Elektrik, Rr. "Petro Nini Luarasi"","Tregu Elektrik, Rr. "Petro Nini Luarasi"",87500,72,0,1,1,0,0,0
12046,Apartment,Used,Sold,Albania,Tirana,Tirana,"Prane Selvise","Prane Selvise",138500,103,115,2,2,0,0,0
12038,Apartment,Used,Sold,Albania,Tirana,Tirana,"Pranë "Harry Fultz"","Pranë "Harry Fultz"",96900,102,92,2,2,0,0,0
12032,Apartment,Used,Available,Albania,Tirana,Tirana,,,58500,0,0,2,1,2,0,0
12028,Apartment,New,Available,Albania,Tirana,Tirana,"Rr. "Ali Demi"","Rr. "Ali Demi"",89610,78,103,2,1,0,0,0
12026,Apartment,New,Sold,Albania,Tirana,Tirana,Oxhaku,Oxhaku,70000,84,89,2,1,3,0,0
12022,Apartment,Used,Available,Albania,Tirana,Tirana,"Rr. "Mine Peza"","Rr. "Mine Peza"",110500,85,85,1,1,0,0,0
12016,Apartment,New,Available,Albania,Tirana,Tirana,"Rr. "Mine Peza"","Rr. "Mine Peza"",95450,73,73,1,1,0,0,0
12014,Apartment,New,Available,Albania,Tirana,Tirana,"Rr. "Mine Peza"","Rr. "Mine Peza"",93750,72,72,0,0,0,0,0
12012,Apartment,New,Available,Albania,Tirana,Tirana,"Rr. "Mine Peza"","Rr. "Mine Peza"",92700,71,71,1,1,0,0,0
12006,Apartment,New,Sold,Albania,Tirana,Tirana,"Don Bosko","Don Bosko",72000,72,72,1,1,0,0,0
12002,Apartment,New,Available,Albania,Tirana,Tirana,"Rruga e Kavajës","Rruga e Kavajës",80000,95,95,2,1,0,0,0
11986,Apartment,Used,Available,Albania,Tirana,Tirana,"Rruga e Dibres","Rruga e Dibres",103000,95,103,2,1,0,0,0
11984,Apartment,New,Available,Albania,Tirana,Tirana,"Prane 21- Dhjetorit","Prane 21- Dhjetorit",151780,110,123,2,1,0,0,0
11978,Apartment,New,Available,Albania,Tirana,Tirana,"Prane 21- Dhjetorit","Prane 21- Dhjetorit",145850,118,118,2,2,0,0,0
11972,Apartment,New,Sold,Albania,Tirana,Tirana,"Komuna e Parisit","Komuna e Parisit",110000,110,110,2,2,0,0,0
11964,Apartment,New,Available,Albania,Tirana,Tirana,"Fusha e Aviacionit","Fusha e Aviacionit",120000,176,183,2,1,0,0,0
11962,Apartment,Used,Available,Albania,Tirana,Tirana,"Rr. "Qemal Stafa"","Rr. "Qemal Stafa"",120000,106,121,2,1,0,0,0
11946,Apartment,Used,Available,Albania,Tirana,Tirana,"Rruga e Kavajes","Rruga e Kavajes",157000,112,125,2,1,0,0,0
11944,Apartment,Used,Available,Albania,Tirana,Tirana,"Unaza e Re, Astiri","Unaza e Re, Astiri",83000,104,115,3,2,0,0,0
11940,Apartment,New,Available,Albania,Tirana,Tirana,"Rr. "Asim Vokshi"","Rr. "Asim Vokshi"",73400,61,70,1,1,0,0,0
11938,Apartment,Used,Sold,Albania,Tirana,Tirana,"Pazari i Ri","Pazari i Ri",150000,110,118,2,2,0,0,0
11936,Apartment,Used,Available,Albania,Tirana,Tirana,"Kopshti Botanik","Kopshti Botanik",100000,128,128,2,1,0,0,0
11932,Apartment,Used,Sold,Albania,Tirana,Tirana,"Pazari i Ri","Pazari i Ri",150000,114,140,3,2,0,0,0
11922,Apartment,New,Available,Albania,Tirana,Tirana,"Fusha e Aviacionit","Fusha e Aviacionit",82746,81,92,2,1,0,0,0
11920,Apartment,New,Available,Albania,Tirana,Tirana,"Fusha e Aviacionit","Fusha e Aviacionit",87500,85,97,2,1,0,0,0
11918,Apartment,New,Available,Albania,Tirana,Tirana,"Fusha e Aviacionit","Fusha e Aviacionit",89919,88,100,2,1,0,0,0
11916,Apartment,New,Available,Albania,Tirana,Tirana,"Fusha e Aviacionit","Fusha e Aviacionit",107127,104,119,3,1,0,0,0
11912,Apartment,New,Available,Albania,Tirana,Tirana,Selite,Selite,65000,66,76,2,1,0,0,0
11910,Apartment,Used,Sold,Albania,Tirana,Tirana,"Prane Zogut te Zi","Prane Zogut te Zi",92000,67,77,1,1,0,0,0
11896,Apartment,Used,Available,Albania,Tirana,Tirana,"Rr. "Myslym Shyri"","Rr. "Myslym Shyri"",95000,95,95,2,1,0,0,0
11892,Apartment,New,Sold,Albania,Tirana,Tirana,"Komuna e Parisit","Komuna e Parisit",90000,108,108,2,1,0,0,0
11888,Apartment,Used,Available,Albania,Tirana,Tirana,"Prane 21- Dhjetorit","Prane 21- Dhjetorit",92000,92,92,2,2,0,0,0
11876,Apartment,Used,Available,Albania,Tirana,Tirana,"Liqeni i Thatë","Liqeni i Thatë",108000,95,95,2,1,0,0,0
11874,Apartment,New,Sold,Albania,Tirana,Tirana,"Rruga e Dibres","Rruga e Dibres",40000,54,54,1,1,2,0,0
11846,Apartment,New,Available,Albania,Tirana,Tirana,"Rruga e Durresit","Rruga e Durresit",134200,115,122,2,2,3,0,0
11840,Apartment,Used,Available,Albania,Tirana,Tirana,"Prane Globe, Rruga e Kavajes","Prane Globe, Rruga e Kavajes",105000,99,99,2,2,0,0,0
11836,Apartment,New,Available,Albania,Tirana,Tirana,"Prane Teg","Prane Teg",190000,98,111,2,2,0,0,0
11832,Apartment,New,Available,Albania,Tirana,Tirana,"Prane QSUT-se","Prane QSUT-se",56000,60,69,1,1,0,0,0
11820,Apartment,Used,Available,Albania,Tirana,Tirana,Kombinat,Kombinat,27000,49,49,1,1,0,0,0
11816,Apartment,Used,Available,Albania,Tirana,Tirana,"Pranë UET-së","Pranë UET-së",125000,114,114,2,2,0,0,0
11794,Apartment,Used,Rented,Albania,Tirana,Tirana,"Unaze e Re","Unaze e Re",78000,137,137,2,1,0,0,0
11776,Apartment,New,Sold,Albania,Tirana,Tirana,"Rruga e Barrikadave","Rruga e Barrikadave",100000,80,10,2,2,3,0,0
11770,Apartment,Used,Sold,Albania,Tirana,Tirana,"Rr. "Dritan Hoxha", Laparake","Rr. "Dritan Hoxha", Laparake",45000,65,65,1,1,0,0,0
11760,Apartment,New,Sold,Albania,Tirana,Tirana,"Prane Stacionit te Trenit","Prane Stacionit te Trenit",100000,80,80,2,1,3,0,0
11750,Apartment,New,Sold,Albania,Tirana,Tirana,"Yzberisht ","Yzberisht ",70000,115,115,2,1,3,0,0
11748,Apartment,Used,Sold,Albania,Tirana,Tirana,Kombinat,Kombinat,49200,75,75,2,1,3,0,0
11746,Apartment,Used,Sold,Albania,Tirana,Tirana,"Pranë Shkollës së Baletit","Pranë Shkollës së Baletit",50000,52,52,1,1,2,0,0
11736,Apartment,Used,Available,Albania,Tirana,Tirana,"Yzberisht ","Yzberisht ",62000,107,96,2,1,0,0,0
11732,Apartment,Used,Sold,Albania,Tirana,Tirana,"Thanas Ziko","Thanas Ziko",55000,60,60,1,1,2,0,0
11730,Apartment,Used,Available,Albania,Tirana,Tirana,"Bulevardi Bajram Curri","Bulevardi Bajram Curri",1150000,100,100,2,1,3,0,0
11714,Apartment,New,Available,Albania,Tirana,Tirana,"Rruga "Frosina Plaku"","Rruga "Frosina Plaku"",73000,69,81,1,1,0,0,0
11688,Apartment,Used,Available,Albania,Tirana,Tirana,"Pranë Shallvareve","Pranë Shallvareve",170000,134,134,3,2,0,0,0
11680,Apartment,New,Available,Albania,Tirana,Tirana,"Rruga e Dibres","Rruga e Dibres",125000,100,100,2,2,3,0,0
11666,Apartment,Used,Available,Albania,Tirana,Tirana,"Rr. "Myslym Shyri"","Rr. "Myslym Shyri"",78000,60,60,1,1,0,0,0
11664,Apartment,New,Sold,Albania,Tirana,Tirana,"Unaza e Re, Astiri","Unaza e Re, Astiri",69180,105,115,2,1,0,0,0
11652,Apartment,New,Sold,Albania,Tirana,Tirana,"Yzberisht ","Yzberisht ",70000,92,102,0,0,0,0,0
11618,Apartment,New,Available,Albania,Tirana,Tirana,"Fusha e Aviacionit","Fusha e Aviacionit",87150,112,125,2,2,0,0,0
11600,Apartment,New,Sold,Albania,Tirana,Tirana,"Rruga e Dibres","Rruga e Dibres",115500,95,105,2,2,0,0,0
11596,Apartment,New,Sold,Albania,Tirana,Tirana,"Kodra e Diellit","Kodra e Diellit",93000,83,93,2,1,3,0,0
11594,Apartment,Used,Sold,Albania,Tirana,Tirana,"Rruga Bardhyl","Rruga Bardhyl",94000,95,95,2,1,3,0,0
11588,Apartment,New,Available,Albania,Tirana,Tirana,"Liqeni i Thatë","Liqeni i Thatë",81000,96,108,2,2,0,0,0
11586,Apartment,Used,Rented,Albania,Tirana,Tirana,"Pranë Qendrës Globe, Rr. e Kavajës","Pranë Qendrës Globe, Rr. e Kavajës",110000,104,114,2,2,3,0,0
11578,Apartment,Used,Sold,Albania,Tirana,Tirana,"Rr. "Ali Demi"","Rr. "Ali Demi"",45000,56,60,1,1,0,0,0
11560,Apartment,New,Available,Albania,Tirana,Tirana,"Bulevardi  "Zogu i I"","Bulevardi  "Zogu i I"",330000,230,230,4,4,0,0,0
11548,Apartment,New,Available,Albania,Tirana,Tirana,"Fusha e Aviacionit","Fusha e Aviacionit",72970,86,97,2,2,0,0,0
11540,Apartment,New,Sold,Albania,Tirana,Tirana,"Pranë Qendrës Globe, Rr. e Kavajës","Pranë Qendrës Globe, Rr. e Kavajës",100800,102,112,2,2,3,0,0
11534,Apartment,New,Sold,Albania,Tirana,Tirana,"Fusha e Aviacionit","Fusha e Aviacionit",89703,100,87,2,2,0,0,0
11532,Apartment,New,Available,Albania,Tirana,Tirana,"Tregu Elektrik, Rr. "Petro Nini Luarasi" |##| treg","Tregu Elektrik, Rr. "Petro Nini Luarasi"",146000,116,146,3,2,0,0,0
11528,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Unaza e Re, Astiri","Unaza e Re, Astiri",52000,63,70,1,1,0,0,0
11526,Apartment,New,Available,Albania,Tirana,Tirana,"Prane 21- Dhjetorit","Prane 21- Dhjetorit",172900,133,133,3,2,4,0,0
11518,Apartment,New,Sold,Albania,Tirana,Tirana,"Rr."Fortuzi"","Rr."Fortuzi"",66000,53,53,2,1,0,0,0
11504,Apartment,New,Available,Albania,Tirana,Tirana,"Rruga e Kavajës","Rruga e Kavajës",100000,80,80,2,1,0,0,0
11502,Apartment,New,Available,Albania,Tirana,Tirana,"Rruga e Kavajës","Rruga e Kavajës",85000,70,70,1,1,0,0,0
11498,Apartment,New,Available,Albania,Tirana,Tirana,"Rr. "Myslym Shyri" |##| Blv. "Gjergj Fishta"","Rr. "Myslym Shyri"",370000,185,185,3,2,0,0,0
11472,Apartment,New,Sold,Albania,Tirana,Tirana,"Yzberisht ","Yzberisht ",53000,82,73,2,1,0,0,0
11470,Apartment,Used,Sold,Albania,Tirana,Tirana,"Brryli, Rruga Bardhyl","Brryli, Rruga Bardhyl",44000,52,52,1,1,0,0,0
11460,Apartment,New,Sold,Albania,Tirana,Tirana,"Yzberisht ","Yzberisht ",160000,200,200,3,2,4,0,0
11458,Apartment,New,Sold,Albania,Tirana,Tirana,"Te  Fresku","Te  Fresku",68000,135,135,2,2,3,0,0
11454,Apartment,New,Available,Albania,Tirana,Tirana,"Don Bosko","Don Bosko",126000,118,118,3,2,0,0,0
11452,Apartment,New,Sold,Albania,Tirana,Tirana,"Komuna e Parisit","Komuna e Parisit",132000,115,127,3,2,0,0,0
11440,Apartment,New,Sold,Albania,Tirana,Tirana,"Fusha e Aviacionit","Fusha e Aviacionit",62000,55,63,1,1,2,0,0
11434,Apartment,New,Sold,Albania,Tirana,Tirana,Dajt,Dajt,54000,102,102,2,1,0,0,0
11432,Apartment,New,Sold,Albania,Tirana,Tirana,Dajt,Dajt,56000,113,110,2,2,0,0,0
11430,Apartment,New,Sold,Albania,Tirana,Tirana,Dajt,Dajt,85000,156,156,3,1,0,0,0
11428,Apartment,"Under construction",Available,Albania,Tirana,Tirana,"Rr. "5 Maji"","Rr. "5 Maji"",84745,89,100,2,2,0,0,0
11426,Apartment,New,Available,Albania,Tirana,Tirana,"Rr. "5 Maji"","Rr. "5 Maji"",81634,87,96,2,2,0,0,0
11424,Apartment,"Under construction",Available,Albania,Tirana,Tirana,"Rr. "5 Maji"","Rr. "5 Maji"",71900,74,83,2,1,0,0,0
11422,Apartment,"Under construction",Available,Albania,Tirana,Tirana,Medrese,Medrese,70900,75,83,2,1,0,0,0
11420,Apartment,"Under construction",Available,Albania,Tirana,Tirana,Medrese,Medrese,69950,82,73,2,1,0,0,0
11418,Apartment,New,Sold,Albania,Tirana,Tirana,"Fusha e Aviacionit","Fusha e Aviacionit",56000,66,66,1,1,2,0,0
11416,Apartment,New,Sold,Albania,Tirana,Tirana,"Liqeni i Thatë","Liqeni i Thatë",60000,77,77,1,1,2,0,0
11414,Apartment,New,Sold,Albania,Tirana,Tirana,"Zona e Freskut","Zona e Freskut",55000,129,129,2,1,0,0,0
11412,Apartment,Used,Available,Albania,Tirana,Tirana,"Zona e Freskut","Zona e Freskut",52000,90,90,3,1,0,0,0
11410,Apartment,New,Sold,Albania,Tirana,Tirana,,,42500,85,85,2,1,3,0,0
11408,Apartment,New,Sold,Albania,Tirana,Tirana,"Pranë "Harry Fultz"","Pranë "Harry Fultz"",72000,76,76,1,1,2,0,0
11404,Apartment,Used,Sold,Albania,Tirana,Tirana,"Rr. "Qemal Stafa"","Rr. "Qemal Stafa"",62000,77,77,2,1,0,0,0
11402,Apartment,New,Sold,Albania,Tirana,Tirana,"Kompleksi Cabej","Kompleksi Cabej",45000,75,75,1,1,0,0,0
11400,Apartment,New,Sold,Albania,Tirana,Tirana,Dajt,Dajt,38000,70,70,2,1,0,0,0
11390,Apartment,Used,Sold,Albania,Tirana,Tirana,"Zona e Freskut","Zona e Freskut",36000,59,0,1,1,0,0,0
11388,Apartment,New,Available,Albania,Tirana,Tirana,"Zona e Freskut","Zona e Freskut",52000,94,94,2,1,0,0,0
11386,Apartment,New,Sold,Albania,Tirana,Tirana,"Zona e Freskut","Zona e Freskut",80000,107,107,2,2,0,0,0
11384,Apartment,Used,Sold,Albania,Tirana,Tirana,"Pranë ish-parkut te autobuzave","Pranë ish-parkut te autobuzave",105000,117,117,2,2,0,0,0
11376,Apartment,Used,Available,Albania,Tirana,Tirana,Bllok,Bllok,330000,127,136,3,2,0,0,0
11372,Apartment,New,Available,Albania,Tirana,Tirana,Selite,Selite,72333,71,80,1,1,0,0,0
11370,Apartment,New,Available,Albania,Tirana,Tirana,"Rr. "Mihal Grameno" |##| Rruga e Elbasanit","Rr. "Mihal Grameno"",125895,114,97,2,2,0,0,0
11368,Apartment,New,Available,Albania,Tirana,Tirana,"Rr. "Mihal Grameno" |##| Rruga e Elbasanit |##| Rr","Rr. "Mihal Grameno"",140000,246,246,2,2,0,0,0
11366,Apartment,Used,Available,Albania,Tirana,Tirana,"Rr. "Ali Demi"","Rr. "Ali Demi"",68000,80,80,3,1,0,0,0
11360,Apartment,Used,Sold,Albania,Tirana,Tirana,,,106000,106,0,2,1,0,0,0
11334,Apartment,New,Sold,Albania,Tirana,Tirana,"Prane 21- Dhjetorit","Prane 21- Dhjetorit",72000,72,65,1,1,3,0,0
11332,Apartment,Used,Sold,Albania,Tirana,Tirana,"Pranë Qendrës Kristal","Pranë Qendrës Kristal",80000,100,100,2,1,0,0,0
11330,Apartment,New,Sold,Albania,Tirana,Tirana,"Zona e Freskut","Zona e Freskut",70000,110,110,2,2,3,0,0
11326,Apartment,"Under construction",Available,Albania,Tirana,Tirana,Dajt,Dajt,63516,106,98,2,2,0,0,0
11324,Apartment,Used,Sold,Albania,Tirana,Tirana,"Pranë "Harry Fultz"","Pranë "Harry Fultz"",57000,60,60,2,1,0,0,0
11322,Apartment,Used,Sold,Albania,Tirana,Tirana,"Bulevardi zogu i pare, gazeta "Zeri i Popullit, tr","Bulevardi zogu i pare, gazeta "Zeri i Popullit, tr",123000,115,115,2,1,0,0,0
11318,Apartment,New,Available,Albania,Tirana,Tirana,"Pallatet "Cabej"","Pallatet "Cabej"",77000,96,109,2,2,0,0,0
11316,Apartment,New,Sold,Albania,Tirana,Tirana,"Komuna e Parisit","Komuna e Parisit",94000,90,106,2,1,3,0,0
11314,Apartment,New,Available,Albania,Tirana,Tirana,"Rr. "Ali Demi"","Rr. "Ali Demi"",72250,85,85,2,1,0,0,0
11308,Apartment,Used,Sold,Albania,Tirana,Tirana,"Prane stadiumit Dinamo","Prane stadiumit Dinamo",143750,150,150,2,2,0,0,0
11298,Apartment,Used,Available,Albania,Tirana,Tirana,Dajt,Dajt,75000,93,105,2,2,0,0,0
11296,Apartment,Used,Available,Albania,Tirana,Tirana,"Rr. "Nikolla Tupe"","Rr. "Nikolla Tupe"",250000,115,115,2,2,0,0,0
11292,Apartment,"In project",Available,Albania,Tirana,Tirana,"Don Bosko","Don Bosko",87550,103,103,2,2,3,0,0
11290,Apartment,New,Sold,Albania,Tirana,Tirana,"Fusha e Aviacionit","Fusha e Aviacionit",67000,78,88,2,1,0,0,0
11288,Apartment,Used,Sold,Albania,Tirana,Tirana,"Pallatet "Cabej"","Pallatet "Cabej"",43000,60,0,1,1,0,0,0
11282,Apartment,New,Available,Albania,Tirana,Tirana,"Pranë ish-Porcelanit","Pranë ish-Porcelanit",78650,105,121,2,2,0,0,0
11280,Apartment,Used,Sold,Albania,Tirana,Tirana,Oxhaku,Oxhaku,62270,83,96,2,2,0,0,0
11278,Apartment,Used,Available,Albania,Tirana,Tirana,Medrese,Medrese,90000,103,133,2,1,0,0,0
11274,Apartment,New,Available,Albania,Tirana,Tirana,"Rruga Bardhyl","Rruga Bardhyl",70000,78,78,2,1,3,0,0
11268,Apartment,Used,Available,Albania,Tirana,Tirana,"Pranë Nobis","Pranë Nobis",280000,110,120,2,2,0,0,0
11266,Apartment,New,Sold,Albania,Tirana,Tirana,"Prane 21- Dhjetorit |##| Rruga "Ndre Mjeda"","Prane 21- Dhjetorit",108000,108,122,2,2,3,0,0
11260,Apartment,Used,Available,Albania,Tirana,Tirana,"prane ish-Ekspozites "Shqiperia Sot"","prane ish-Ekspozites "Shqiperia Sot"",270000,154,245,2,2,0,0,0
11258,Apartment,Used,Available,Albania,Tirana,Tirana,"Brryli, Rruga Bardhyl","Brryli, Rruga Bardhyl",75000,60,66,1,1,0,0,0
11256,Apartment,Used,Sold,Albania,Tirana,Tirana,Laprake,Laprake,65000,74,74,2,1,3,0,0
11254,Apartment,Used,Sold,Albania,Tirana,Tirana,"Pallatet "Cabej"","Pallatet "Cabej"",61000,120,150,2,1,0,0,0
11252,Apartment,Used,Sold,Albania,Tirana,Tirana,KMY,KMY,42000,82,82,2,1,0,0,0
11250,Apartment,New,Available,Albania,Tirana,Tirana,"Pallatet "Cabej"","Pallatet "Cabej"",92000,102,160,3,2,0,0,0
11248,Apartment,New,Available,Albania,Tirana,Tirana,"Zona e Freskut","Zona e Freskut",65000,117,0,2,1,3,0,0
