propertiesid,property_type,property_status,availability,country,division,city,current_zones,zone,price,interior_area,gros_area,bedrooms,bathrooms,other_rooms,year_of_construction,year_of_renovation,closed_price
17428,Apartment,Used,Sold,Albania,Tirana,Tirana,Petronini,Petronini,135000,0,140,2,2,0,0,0,NULL
17427,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,Allias,Allias,58000,0,73,2,1,0,0,0,NULL
17425,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,Qender,Qender,210600,0,116,2,2,0,0,0,NULL
17424,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,Qender,Qender,226600,0,126,2,2,0,0,0,NULL
17422,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Tefta Tashko Koco","Tefta Tashko Koco",85000,0,88,2,2,0,0,0,NULL
17421,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Unaza e re","Unaza e re",110000,0,92,2,2,0,0,0,NULL
17420,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"21 dhjetori","21 dhjetori",51000,0,63,1,1,0,0,0,NULL
17417,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Rruga e Dibres","Rruga e Dibres",98500,0,77,1,1,0,0,0,NULL
17412,Apartment,Used,Sold,Albania,Tirana,Tirana,"Rruga Sami Frasheri","Rruga Sami Frasheri",144500,0,211,2,2,0,0,0,NULL
17411,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Vasil Shanto","Vasil Shanto",98000,0,105,2,2,0,0,0,NULL
17406,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,Blloku,Blloku,250000,0,125,3,2,0,0,0,NULL
17405,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,Fresku,Fresku,140000,0,148,2,2,0,0,0,NULL
17401,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,Fresku,Fresku,35000,0,62,1,1,0,0,0,NULL
17396,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"21 dhjetori","21 dhjetori",83000,0,85,2,1,0,0,0,NULL
17395,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,,,87000,0,74,2,1,0,0,0,NULL
17394,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Pazari I ri","Pazari I ri",90000,0,85,2,1,0,0,0,NULL
17393,Apartment,Used,Rented,Albania,Tirana,Tirana,"Komuna e Parisit","Komuna e Parisit",90000,0,102,2,1,0,0,0,NULL
17392,Apartment,Used,Sold,Albania,Tirana,Tirana,"Vasil Shanto","Vasil Shanto",65000,0,74,1,1,0,0,0,NULL
17391,Apartment,Used,Sold,Albania,Tirana,Tirana,"Misto Mame","Misto Mame",43000,0,69,1,1,0,0,0,NULL
17390,Apartment,Used,Sold,Albania,Tirana,Tirana,"Misto Mame","Misto Mame",56000,0,98,2,1,1,0,0,NULL
17388,Apartment,Used,Sold,Albania,Tirana,Tirana,"21 dhjetori","21 dhjetori",70000,0,75,2,1,0,0,0,NULL
17386,Apartment,Used,Sold,Albania,Tirana,Tirana,"Unaza e re","Unaza e re",61000,0,95,2,1,0,0,0,NULL
17383,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Rruga e Elbasanit","Rruga e Elbasanit",67500,0,68,1,1,0,0,0,NULL
17376,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,Frigoriferi,Frigoriferi,37000,0,43,1,1,0,0,0,NULL
17372,Apartment,Used,Rented,Albania,Tirana,Tirana,"21 dhjetori","21 dhjetori",170000,0,75,0,0,0,0,0,NULL
17371,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Kodra e Diellit","Kodra e Diellit",90100,0,106,2,2,0,0,0,NULL
17370,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Stadiumi Dinamo","Stadiumi Dinamo",260000,0,200,4,2,0,0,0,NULL
17367,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Rezidenca Kodra Diellit","Rezidenca Kodra Diellit",140000,0,100,2,1,0,0,0,NULL
17352,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Liqeni i Thate","Liqeni i Thate",58000,0,78,1,1,0,0,0,NULL
17351,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,Fresku,Fresku,60000,0,115,2,2,0,0,0,NULL
17348,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Rruga Hoxha Tahsim","Rruga Hoxha Tahsim",67000,0,77,2,1,0,0,0,NULL
17345,Apartment,Used,Sold,Albania,Tirana,Tirana,"Unaza e re","Unaza e re",70000,0,104,2,2,0,0,0,NULL
17344,Apartment,Used,Sold,Albania,Tirana,Tirana,"Unaza e re","Unaza e re",43000,0,58,1,1,0,0,0,NULL
17343,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Rezidenca Kodra Diellit","Rezidenca Kodra Diellit",80000,0,88,2,1,0,0,0,NULL
17342,Apartment,Used,Sold,Albania,Tirana,Tirana,Yzberisht,Yzberisht,55000,0,103,2,1,0,0,0,NULL
17341,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,Alidemi,Alidemi,65000,0,79,2,1,0,0,0,NULL
17338,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Harry Fultz","Harry Fultz",65000,0,72,1,1,0,0,0,NULL
17336,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Rruga e Elbasanit","Rruga e Elbasanit",94000,0,104,2,2,0,0,0,NULL
17335,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Rruga e Elbasanit","Rruga e Elbasanit",95000,0,105,0,0,0,0,0,NULL
17334,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Rruga Kongresi Manastirit","Rruga Kongresi Manastirit",87400,0,103,2,2,0,0,0,NULL
17333,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Rruga Kongresi Manastirit","Rruga Kongresi Manastirit",81600,0,96,2,1,0,0,0,NULL
17332,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Rruga Kongresi Manastirit","Rruga Kongresi Manastirit",89800,0,106,2,2,0,0,0,NULL
17331,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Rruga Kongresi Manastirit","Rruga Kongresi Manastirit",55600,0,65,1,1,0,0,0,NULL
17330,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Rruga Kongresi Manastirit","Rruga Kongresi Manastirit",54750,0,64,1,1,0,0,0,NULL
17329,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Rruga Kongresi Manastirit","Rruga Kongresi Manastirit",56400,0,66,1,1,0,0,0,NULL
17328,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Rruga Kongresi Manastirit","Rruga Kongresi Manastirit",54850,0,65,1,1,0,0,0,NULL
17326,Apartment,Used,Sold,Albania,Tirana,Tirana,"Rruga Bardhyl","Rruga Bardhyl",90000,0,127,2,1,0,0,0,NULL
17322,Apartment,Used,Sold,Albania,Tirana,Tirana,"Misto Mame","Misto Mame",60000,0,95,2,1,0,0,0,NULL
17321,Apartment,Used,Sold,Albania,Tirana,Tirana,"Unaza e re","Unaza e re",70000,0,104,2,2,0,0,0,NULL
17320,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Rruga 4 Deshmoret","Rruga 4 Deshmoret",93600,0,72,1,1,0,0,0,NULL
17319,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Rruga 4 Deshmoret","Rruga 4 Deshmoret",78000,0,60,1,1,0,0,0,NULL
17318,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Rruga 4 Deshmoret","Rruga 4 Deshmoret",137800,0,106,2,1,0,0,0,NULL
17317,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Rruga 4 Deshmoret","Rruga 4 Deshmoret",97500,0,75,1,1,0,0,0,NULL
17316,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Rruga 4 Deshmoret","Rruga 4 Deshmoret",140400,0,105,2,1,0,0,0,NULL
17315,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Rruga Margarita Tatulani","Rruga Margarita Tatulani",64000,0,49,1,1,0,0,0,NULL
17314,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Rruga 4 Deshmoret","Rruga 4 Deshmoret",143000,0,110,2,1,0,0,0,NULL
17313,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Rruga 4 Deshmoret","Rruga 4 Deshmoret",140400,0,105,2,2,0,0,0,NULL
17312,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Rruga 4 Deshmoret","Rruga 4 Deshmoret",140400,0,108,2,2,0,0,0,NULL
17310,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Tregu Elektrik","Tregu Elektrik",8130,0,30,0,1,0,0,0,NULL
17309,Apartment,New,Available,Albania,Tirana,Tirana,"Harry Fultz","Harry Fultz",99000,0,90,2,2,0,0,0,NULL
17308,Apartment,New,Sold,Albania,Tirana,Tirana,"Harry Fultz","Harry Fultz",93996,0,90,2,2,0,0,0,NULL
17307,Apartment,New,Sold,Albania,Tirana,Tirana,"Harry Fultz","Harry Fultz",111090,0,106,2,2,0,0,0,NULL
17306,Apartment,New,Sold,Albania,Tirana,Tirana,"Harry Fultz","Harry Fultz",77000,0,70,1,1,0,0,0,NULL
17304,Apartment,New,Sold,Albania,Tirana,Tirana,"Harry Fultz","Harry Fultz",104650,0,91,2,2,0,0,0,NULL
17302,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Rruga Mine Peza","Rruga Mine Peza",85000,0,96,2,1,0,0,0,NULL
17300,Apartment,Used,Sold,Albania,Tirana,Tirana,"Rruga e Barrikadave","Rruga e Barrikadave",143220,0,102,1,2,0,0,0,NULL
17298,Apartment,New,Sold,Albania,Tirana,Tirana,"Rruga e Barrikadave","Rruga e Barrikadave",103978,0,74,1,1,0,0,0,NULL
17297,Apartment,New,Sold,Albania,Tirana,Tirana,"Rruga e Barrikadave","Rruga e Barrikadave",124600,0,89,2,1,0,0,0,NULL
17296,Apartment,New,Sold,Albania,Tirana,Tirana,"Rruga e Barrikadave","Rruga e Barrikadave",99120,0,71,1,1,0,0,0,NULL
17295,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Rruga e Kavajes","Rruga e Kavajes",101700,0,113,2,2,0,0,0,NULL
17294,Apartment,New,Sold,Albania,Tirana,Tirana,"Rruga e Barrikadave","Rruga e Barrikadave",91280,0,65,1,1,0,0,0,NULL
17293,Apartment,New,Sold,Albania,Tirana,Tirana,"Rruga e Barrikadave","Rruga e Barrikadave",157444,0,112,2,2,0,0,0,NULL
17292,Apartment,New,Sold,Albania,Tirana,Tirana,"Rruga e Barrikadave","Rruga e Barrikadave",157590,0,105,2,2,0,0,0,NULL
17291,Apartment,New,Sold,Albania,Tirana,Tirana,"Rruga e Barrikadave","Rruga e Barrikadave",136346,0,97,2,2,0,0,0,NULL
17290,Apartment,Used,Sold,Albania,Tirana,Tirana,"Rruga e Barrikadave","Rruga e Barrikadave",144340,0,103,2,2,0,0,0,NULL
17289,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Rezidenca Kodra Diellit","Rezidenca Kodra Diellit",118000,0,118,2,2,0,0,0,NULL
17288,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Vasil Shanto","Vasil Shanto",168000,0,134,3,2,0,0,0,NULL
17287,Apartment,Used,Sold,Albania,Tirana,Tirana,"Unaza e re","Unaza e re",58000,0,88,2,1,0,0,0,NULL
17286,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,Fresku,Fresku,57000,0,96,2,2,0,0,0,NULL
17282,Apartment,Used,Sold,Albania,Tirana,Tirana,"Unaza e re","Unaza e re",93000,0,107,2,0,0,0,0,NULL
17281,Apartment,Used,Sold,Albania,Tirana,Tirana,"Misto Mame","Misto Mame",60000,0,92,2,1,0,0,0,NULL
17280,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Stacioni I trenit","Stacioni I trenit",74400,0,70,1,1,0,0,0,NULL
17278,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Vasil Shanto","Vasil Shanto",100000,0,112,3,2,0,0,0,NULL
17276,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Rruga 4 Deshmoret","Rruga 4 Deshmoret",75000,0,130,3,2,0,0,0,NULL
17274,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,Fresku,Fresku,30000,0,70,1,1,0,0,0,NULL
17273,Apartment,New,Withdrawn,Albania,Tirana,Tirana,Fresku,Fresku,65000,0,110,2,1,0,0,0,NULL
17272,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,Fresku,Fresku,45000,0,67,1,1,0,0,0,NULL
17270,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,Xhamlliku,Xhamlliku,65000,0,77,2,1,0,0,0,NULL
17269,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Rruga e Dibres","Rruga e Dibres",45000,0,64,1,1,0,0,0,NULL
17263,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Rezidenca Kodra Diellit","Rezidenca Kodra Diellit",90000,0,97,2,1,0,0,0,NULL
17262,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,Brryli,Brryli,81000,0,97,2,2,0,0,0,NULL
17261,Apartment,Used,Sold,Albania,Tirana,Tirana,Yzberisht,Yzberisht,70000,0,129,2,2,0,0,0,NULL
17260,Apartment,Used,Sold,Albania,Tirana,Tirana,"Unaza e re","Unaza e re",54000,0,69,1,1,0,0,0,NULL
17259,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Fiori Di Bosco","Fiori Di Bosco",95400,0,106,2,2,0,0,0,NULL
17255,Apartment,Used,Sold,Albania,Tirana,Tirana,"Casa Italia","Casa Italia",62000,0,106,2,2,0,0,0,NULL
17254,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Rruga e Kosovareve","Rruga e Kosovareve",228802,0,133,3,2,0,0,0,NULL
17253,Apartment,Used,Sold,Albania,Tirana,Tirana,"Unaza e re","Unaza e re",80000,0,0,0,0,0,0,0,NULL
17252,Apartment,Used,Sold,Albania,Tirana,Tirana,"Unaza e re","Unaza e re",80000,0,0,0,0,0,0,0,NULL
17251,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Rruga  Riza Cerova","Rruga  Riza Cerova",115000,0,105,3,2,0,0,0,NULL
17250,Apartment,Used,Sold,Albania,Tirana,Tirana,"21 dhjetori","21 dhjetori",75000,0,90,3,1,0,0,0,NULL
17249,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Rruga Bardhyl","Rruga Bardhyl",87000,0,120,2,1,0,0,0,NULL
17248,Apartment,New,Available,Albania,Tirana,Tirana,"Rezidenca Kodra Diellit","Rezidenca Kodra Diellit",97500,0,95,2,1,0,0,0,NULL
17247,Apartment,Used,Sold,Albania,Tirana,Tirana,"Stadiumi Dinamo","Stadiumi Dinamo",80000,0,113,2,1,0,0,0,NULL
17241,Apartment,Used,Sold,Albania,Tirana,Tirana,"Fusha E Aviacionit","Fusha E Aviacionit",91000,0,114,2,2,0,0,0,NULL
17238,Apartment,Used,Sold,Albania,Tirana,Tirana,"Rruga e Durresit","Rruga e Durresit",115000,0,115,3,2,0,0,0,NULL
17236,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Komuna e Parisit","Komuna e Parisit",140000,0,124,2,2,0,0,0,NULL
17235,Apartment,Used,Sold,Albania,Tirana,Tirana,"Liqeni i Thate","Liqeni i Thate",111000,0,129,2,1,0,0,0,NULL
17233,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,Kinostudio,Kinostudio,87000,0,117,0,0,0,0,0,NULL
17231,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Liqeni i Thate","Liqeni i Thate",78000,0,92,2,1,0,0,0,NULL
17227,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Tregu Elektrik","Tregu Elektrik",85000,0,107,2,1,0,0,0,NULL
17225,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Liqeni i Thate","Liqeni i Thate",178800,0,149,3,2,0,0,0,NULL
17223,Apartment,Used,Rented,Albania,Tirana,Tirana,Yzberisht,Yzberisht,54000,0,112,2,1,0,0,0,NULL
17222,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Rruga Bardhyl","Rruga Bardhyl",62000,0,64,2,1,0,0,0,NULL
17220,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Liqeni i Thate","Liqeni i Thate",95000,0,105,2,2,0,0,0,NULL
17219,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Liqeni i Thate","Liqeni i Thate",55000,0,65,1,1,0,0,0,NULL
17218,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,Fresku,Fresku,58000,0,102,2,2,0,0,0,NULL
17217,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Rruga 5 Maji","Rruga 5 Maji",85000,0,62,1,1,0,0,0,NULL
17216,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Rruga e Barrikadave","Rruga e Barrikadave",162000,0,139,3,2,0,0,0,NULL
17214,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,,,65000,0,52,1,1,0,0,0,NULL
17213,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,Kinostudio,Kinostudio,80000,0,117,2,2,0,0,0,NULL
17212,Apartment,Used,Sold,Albania,Tirana,Tirana,"Liqeni i Thate","Liqeni i Thate",61000,0,68,1,1,0,0,0,NULL
17211,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,,,130000,0,127,3,2,0,0,0,NULL
17207,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Rruga e Dibres","Rruga e Dibres",87000,0,102,2,2,0,0,0,NULL
17206,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,Fresku,Fresku,62000,0,100,2,1,0,0,0,NULL
17205,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Green City","Green City",65000,0,74,1,1,0,0,0,NULL
17202,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Liqeni i Thate","Liqeni i Thate",109000,0,129,2,2,0,0,0,NULL
17200,Apartment,New,Sold,Albania,Tirana,Tirana,"21 dhjetori","21 dhjetori",81720,0,68,1,1,0,0,0,NULL
17199,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Don Bosko","Don Bosko",77000,0,94,2,2,0,0,0,NULL
17198,Apartment,Used,Sold,Albania,Tirana,Tirana,"Unaza e re","Unaza e re",33000,0,45,1,1,0,0,0,NULL
17195,Apartment,Used,Sold,Albania,Tirana,Tirana,"Fusha E Aviacionit","Fusha E Aviacionit",66000,0,94,2,1,0,0,0,NULL
17194,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Fusha E Aviacionit","Fusha E Aviacionit",66000,0,94,2,1,0,0,0,NULL
17193,Apartment,Used,Sold,Albania,Tirana,Tirana,"Unaza e re","Unaza e re",87000,0,123,2,2,0,0,0,NULL
17191,Apartment,Used,Sold,Albania,Tirana,Tirana,"Fusha E Aviacionit","Fusha E Aviacionit",78750,0,113,2,2,0,0,0,NULL
17190,Apartment,Used,Sold,Albania,Tirana,Tirana,"Fusha E Aviacionit","Fusha E Aviacionit",73150,0,105,2,2,0,0,0,NULL
17189,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Rruga e Dibres","Rruga e Dibres",100000,0,99,2,2,0,0,0,NULL
17184,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,Fresku,Fresku,75000,0,117,3,2,0,0,0,NULL
17181,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Rruga e Elbasanit","Rruga e Elbasanit",250000,0,225,3,2,0,0,0,NULL
17178,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Kopshti Botanik","Kopshti Botanik",107000,0,124,2,2,0,0,0,NULL
17171,Apartment,Used,Available,Albania,Tirana,Tirana,"21 dhjetori","21 dhjetori",69000,0,77,1,1,0,0,0,NULL
17170,Apartment,New,Withdrawn,Albania,Tirana,Tirana,Garda,Garda,134000,0,107,3,1,0,0,0,NULL
17169,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Don Bosko","Don Bosko",95000,0,105,2,2,0,0,0,NULL
17165,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Kodra e Diellit","Kodra e Diellit",93000,0,98,2,2,0,0,0,NULL
17164,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Rruga e Elbasanit","Rruga e Elbasanit",225000,0,115,3,2,1,0,0,NULL
17162,Apartment,Used,Reserved,Albania,Tirana,Tirana,"Rruga e Elbasanit","Rruga e Elbasanit",56000,0,57,1,1,0,0,0,NULL
17159,Apartment,Used,Sold,Albania,Tirana,Tirana,"Unaza e re","Unaza e re",90000,0,119,2,2,0,0,0,NULL
17158,Apartment,Used,Sold,Albania,Tirana,Tirana,"Unaza e re","Unaza e re",90000,0,119,2,2,0,0,0,NULL
17157,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,Alidemi,Alidemi,80000,0,110,4,2,0,0,0,NULL
17153,Apartment,New,Sold,Albania,Tirana,Tirana,"Don Bosko","Don Bosko",55590,0,65,1,1,0,0,0,NULL
17148,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Jordan Misja","Jordan Misja",96000,0,98,2,1,0,0,0,NULL
17147,Apartment,Used,Sold,Albania,Tirana,Tirana,"Don Bosko","Don Bosko",88830,0,105,2,2,0,0,0,NULL
17145,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,Fresku,Fresku,60000,0,94,2,1,0,0,0,NULL
17142,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Liqeni i Thate","Liqeni i Thate",95000,0,127,2,1,0,0,0,NULL
17140,Apartment,Used,Sold,Albania,Tirana,Tirana,"Misto Mame","Misto Mame",39000,0,76,2,1,0,0,0,NULL
17137,Apartment,Used,Sold,Albania,Tirana,Tirana,"Green City","Green City",90000,0,108,2,2,0,0,0,NULL
17136,Apartment,Used,Sold,Albania,Tirana,Tirana,"Green City","Green City",58000,0,77,1,1,0,0,0,NULL
17134,Apartment,New,Withdrawn,Albania,Tirana,Tirana,,,107000,0,100,2,1,0,0,0,NULL
17132,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Rruga e Elbasanit","Rruga e Elbasanit",109000,0,84,2,1,0,0,0,NULL
17131,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Rruga e Elbasanit","Rruga e Elbasanit",121000,0,94,2,2,0,0,0,NULL
17130,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Rruga e Elbasanit","Rruga e Elbasanit",124000,0,83,2,1,0,0,0,NULL
17129,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Rruga e Elbasanit","Rruga e Elbasanit",124000,0,83,2,1,0,0,0,NULL
17122,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Kodra e Diellit","Kodra e Diellit",100700,0,120,2,2,0,0,0,NULL
17119,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,Brryli,Brryli,140000,0,126,3,1,0,0,0,NULL
17117,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,Brryli,Brryli,150000,0,135,2,2,0,0,0,NULL
17114,Apartment,Used,Sold,Albania,Tirana,Tirana,"Unaza e re","Unaza e re",87000,101,312,2,1,0,0,0,NULL
17113,Apartment,Used,Sold,Albania,Tirana,Tirana,"Sheshi `Avni Rustemi`","Sheshi `Avni Rustemi`",161000,0,140,3,2,0,0,0,NULL
17110,Apartment,Used,Sold,Albania,Tirana,Tirana,"Misto Mame","Misto Mame",43000,0,72,1,1,0,0,0,NULL
17109,Apartment,Used,Sold,Albania,Tirana,Tirana,"Misto Mame","Misto Mame",41500,0,72,1,1,0,0,0,NULL
17108,Apartment,Used,Sold,Albania,Tirana,Tirana,"Misto Mame","Misto Mame",42000,0,53,1,1,0,0,0,NULL
17098,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Kodra e Diellit","Kodra e Diellit",83000,0,105,2,2,0,0,0,NULL
17097,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Kodra e Diellit","Kodra e Diellit",75600,0,89,2,1,0,0,0,NULL
17096,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,Allias,Allias,48000,0,57,1,1,0,0,0,NULL
17094,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,Kinostudio,Kinostudio,65000,0,68,2,1,0,0,0,NULL
17093,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,Fresku,Fresku,66000,0,102,2,2,0,0,0,NULL
17092,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,Oxhaku,Oxhaku,43000,0,54,1,1,0,0,0,NULL
17091,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,Alidemi,Alidemi,55000,0,80,2,1,0,0,0,NULL
17090,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,Alidemi,Alidemi,55000,0,80,2,1,0,0,0,NULL
17089,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Rruga e Dibres","Rruga e Dibres",59000,0,68,2,1,0,0,0,NULL
17087,Apartment,Used,Sold,Albania,Tirana,Tirana,"Komuna e Parisit","Komuna e Parisit",105000,0,92,2,2,0,0,0,NULL
17085,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,Selite,Selite,149000,0,181,3,2,1,0,0,NULL
17084,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Rruga e Elbasanit","Rruga e Elbasanit",241000,0,134,3,2,0,0,0,NULL
17082,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Bulevardi Zhan Dark","Bulevardi Zhan Dark",135000,0,104,2,2,0,0,0,NULL
17081,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Stacioni I trenit","Stacioni I trenit",93000,0,80,2,1,0,0,0,NULL
17080,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Stacioni I trenit","Stacioni I trenit",75000,0,60,1,1,0,0,0,NULL
17079,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Rruga e Dibres","Rruga e Dibres",115500,0,105,2,2,0,0,0,NULL
17078,Apartment,Used,Sold,Albania,Tirana,Tirana,"Don Bosko","Don Bosko",122000,0,111,2,2,0,0,0,NULL
17077,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Kopshti Zoologjik","Kopshti Zoologjik",85000,0,83,1,1,0,0,0,NULL
17073,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Don Bosko","Don Bosko",114220,0,138,3,2,0,0,0,NULL
17072,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Rruga 5 Maji","Rruga 5 Maji",74775,0,100,2,2,0,0,0,NULL
17071,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Don Bosko","Don Bosko",75020,0,78,1,1,0,0,0,NULL
17070,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Rruga 5 Maji","Rruga 5 Maji",61720,0,82,2,1,0,0,0,NULL
17069,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Rruga 5 Maji","Rruga 5 Maji",80250,0,107,2,2,0,0,0,NULL
17068,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Don Bosko","Don Bosko",90870,0,109,2,2,0,0,0,NULL
17067,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Rruga 5 Maji","Rruga 5 Maji",72000,0,96,2,2,0,0,0,NULL
17066,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Rruga 5 Maji","Rruga 5 Maji",63200,0,84,2,1,0,0,0,NULL
17065,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Rruga 5 Maji","Rruga 5 Maji",55150,0,74,2,1,0,0,0,NULL
